P_kw,Q_kw,J_heat_euro,PPD,T_i,T_e,T_h,P_HP,Φ_HP,Φ_CV
33.731012813662716,-0.3915704492743428,0.17749858778096822,8.266666666666667,21.000000121938424,20.11628903840433,35.99523140047804,0.845231370385563,3.7454768511572816,0.0
29.966290547211926,-0.2990811141356598,0.14340479818841673,8.266666666666667,21.0,20.118819798170236,35.99548859015758,0.6828799913734129,3.0260484970753456,0.0
34.77046081961518,-0.42863561716725945,0.23083724313801948,8.266666666666667,21.000000178483244,20.12140094388962,35.39949701379936,1.0992249673239023,4.870999754124072,0.0
26.811670711047793,-0.23577884515392553,0.14126700487267416,8.266666666666667,21.0,20.123918127845567,36.455785705473865,0.6727000232032102,2.971012840509985,0.0
23.426575736153538,-0.17310926224258696,0.10064239231377502,8.266666666666667,21.000000179336126,20.12642088735529,35.71891545026169,0.4792494872084525,2.116628859825274,0.0
35.962695747176056,-0.4612458338609091,0.23813795589435233,8.280301722073695,20.990703465318045,20.12875176374655,34.42552178612621,1.1339902661635823,4.999978736892268,0.0
37.812016718572835,-0.5129512606038228,0.23853647122478439,8.291998325223085,20.982728530205456,20.13107017666851,35.78750053785109,1.135887958213259,4.999999772570479,0.0
38.962457226685196,-0.5461466303343894,0.23933360177252283,8.298858597473002,20.97805104372026,20.133247124423974,36.86630571991226,1.1396838179643944,5.0,0.0
65.63813487012018,-1.6625928392230864,0.23853648789175277,8.301097748254374,20.976524346456834,20.135348529182853,37.72119679510765,1.135888037579775,5.00000012192941,0.0
70.04862906418279,-1.9199087530132224,0.23853648886427795,8.297430112423251,20.979025035241847,20.137428079510524,38.39926503819698,1.1358880422108473,5.000000142314662,0.0
69.64503581426682,-1.8954279287074258,0.23853648933071384,8.289933040803557,20.984136660676114,20.139495213524523,38.93778911352152,1.1358880444319708,5.0000001520916975,0.0
60.50501081953221,-1.3913714814587208,0.23853648959281093,8.27964998516945,20.991147829128995,20.141557736277235,39.36611487487954,1.1358880456800522,5.000000157585555,0.0
63.76081936949104,-1.4673830725096726,0.0,8.266666666666667,21.0,20.143640566134817,39.70743753738098,0.0,0.0,0.0
67.92327301645885,-1.6919734774035113,1.1654286773025402,8.267137474172548,20.999679046697423,20.14574532270756,35.83542038020991,0.0,0.0,8.411295698587502
70.12596377082015,-1.8187570084851585,0.0,8.266666666666667,21.00000027935822,20.1478267167289,39.735320947443505,0.0,0.0,0.0
69.925068713916,-1.8069727648942469,0.0,8.266866252970438,20.999864123055065,20.149916960785376,35.857552603865116,0.0,0.0,0.0
69.92507095816337,-1.8068854300181119,0.0,8.29290417795772,20.982110930277017,20.151971558492615,32.780457988298174,0.0,0.0,0.0
63.17064141604823,-1.4368549632663872,0.0,8.338701485841261,20.950885446593666,20.153937086115512,30.335118261062455,0.0,0.0,0.0
62.581573906719925,-1.4067842297669901,0.0,8.399964569295223,20.909115156207857,20.155768382413108,28.388303181791006,0.0,0.0,0.0
65.93424727792947,-1.5820021785660634,0.0,8.470978637271958,20.8606964735852,20.157452779652196,26.83506830875664,0.0,0.0,0.0
84.83110145019467,-2.956505872152939,0.23695058670189467,8.551264209937761,20.805956310473473,20.158947914483424,25.592611391651666,1.1283361271518795,5.0000001600981205,0.0
93.38593035481342,-3.6967788787061395,0.2389346988271936,8.622986658776204,20.757054640856477,20.16023931285796,28.740149527070848,1.1377842801294933,5.000000159183997,0.0
88.06165033044682,-3.2246236780984123,0.24013352346208933,8.673950063741438,20.722306864702876,20.16136183389175,31.227630346408347,1.143492968867092,5.000000153766964,0.0
78.23476824325155,-2.4609516289634716,0.24133869365566185,8.708183378471713,20.698965981124203,20.162368329400547,33.19430260810183,1.1492318745507708,5.000000149582833,0.0
70.13464903408853,-1.9268493012556942,0.24255027387581835,8.729641281756866,20.68433557966938,20.16329386139548,34.75003093910892,1.1550013041705636,5.000000155212294,0.0
61.82174936401968,-1.460057119292456,0.24336158568024374,8.741434351020558,20.67629481769418,20.164165065668836,35.9814445744706,1.1588646937154465,5.0000001352858705,0.0
55.78279076234999,-1.1691479336621344,0.24336158637638106,8.745519804947767,20.67350931404558,20.165006643520897,36.956888637736185,1.158864697030386,5.000000149588402,0.0
55.17670653045394,-1.1419793266915212,0.24295556629238207,8.742854888266281,20.675326325420183,20.165843905037736,37.73035969390742,1.1569312680589623,5.0,0.0
58.634684657010425,-1.3016990968871023,0.2425502597702896,8.734492310157862,20.681028060348748,20.166695603673176,38.34453661647822,1.155001237001379,4.999999864436895,0.0
45.38968052910417,-0.6904031989855218,0.0,8.721655053564671,20.689780750307985,20.167573641071357,38.83310304693336,0.0,0.0,0.0
38.20583066027755,-0.4737318035849968,0.0,8.720803831942266,20.690361113771427,20.16848343071486,35.07794145022231,0.0,0.0,0.0
15.774713004270279,-0.06822891197480782,0.0,8.745006335690372,20.673859361221183,20.169365211324553,32.09828301797071,0.0,0.0,0.0
14.065434112763803,-0.05300061392046571,0.0,8.787886548506801,20.644622897949727,20.170171838609498,29.730551236245795,0.0,0.0,0.0
10.669839382333992,-0.030453393897101975,0.0,8.845799081858708,20.605137079867834,20.170855770777553,27.845724670645232,0.0,0.0,0.0
10.83890493041494,-0.03144095264347564,0.0,8.91411931442418,20.558555103051816,20.17139580428685,26.342072705409677,0.0,0.0,0.0
7.975014669382537,-0.017305442635173206,0.0,8.990975616094913,20.50615307925859,20.171761992650673,25.13937051296789,0.0,0.0,0.0
8.815155119838348,-0.022359223332933963,0.0,9.074114962597054,20.449467161078,20.17193756285351,24.174290039764692,0.0,0.0,0.0
9.151747509696849,-0.024324446943308303,0.0,9.161770696206219,20.389701888188853,20.171910524617314,23.39689273547232,0.0,0.0,0.0
21.819656295772628,-0.13976205152639187,0.0,9.25207264521464,20.32813237747077,20.17167731935386,22.767833040675963,0.0,0.0,0.0
33.498013371898715,-0.3548117813923162,0.0,9.342977467502635,20.266151816855412,20.171243120519073,22.256185621165002,0.0,0.0,0.0
