timestamp,year,month,day,hour,gas_price_plain,energy_price_plain,energy_price_full,gas_price_full
2024-04-15T18:00:00.000000+0000,2024,4,15,18,0.29,0.07,0.27,1.12
2024-04-15T19:00:00.000000+0000,2024,4,15,19,0.29,0.07,0.27,1.12
2024-04-15T20:00:00.000000+0000,2024,4,15,20,0.29,0.05,0.25,1.12
2024-04-15T21:00:00.000000+0000,2024,4,15,21,0.29,0.03,0.23,1.12
2024-04-15T22:00:00.000000+0000,2024,4,15,22,0.29,0,0.2,1.12
2024-04-15T23:00:00.000000+0000,2024,4,15,23,0.29,0,0.2,1.12
2024-04-16T00:00:00.000000+0000,2024,4,16,0,0.29,0,0.2,1.12
2024-04-16T01:00:00.000000+0000,2024,4,16,1,0.29,0,0.2,1.12
2024-04-16T02:00:00.000000+0000,2024,4,16,2,0.29,0.01,0.21,1.12
2024-04-16T03:00:00.000000+0000,2024,4,16,3,0.29,0.03,0.23,1.12
2024-04-16T04:00:00.000000+0000,2024,4,16,4,0.31,0.05,0.25,1.14
2024-04-16T05:00:00.000000+0000,2024,4,16,5,0.31,0.07,0.27,1.14
2024-04-16T06:00:00.000000+0000,2024,4,16,6,0.31,0.07,0.27,1.14
2024-04-16T07:00:00.000000+0000,2024,4,16,7,0.31,0.06,0.26,1.14
2024-04-16T08:00:00.000000+0000,2024,4,16,8,0.31,0.05,0.25,1.14
2024-04-16T09:00:00.000000+0000,2024,4,16,9,0.31,0.04,0.24,1.14
2024-04-16T10:00:00.000000+0000,2024,4,16,10,0.31,0.04,0.24,1.14
2024-04-16T11:00:00.000000+0000,2024,4,16,11,0.31,0.03,0.23,1.14
2024-04-16T12:00:00.000000+0000,2024,4,16,12,0.31,0.03,0.23,1.14
2024-04-16T13:00:00.000000+0000,2024,4,16,13,0.31,0.04,0.24,1.14
2024-04-16T14:00:00.000000+0000,2024,4,16,14,0.31,0.05,0.25,1.14
2024-04-16T15:00:00.000000+0000,2024,4,16,15,0.31,0.07,0.27,1.14
2024-04-16T16:00:00.000000+0000,2024,4,16,16,0.31,0.09,0.29,1.14
2024-04-16T17:00:00.000000+0000,2024,4,16,17,0.31,0.1,0.3,1.14
2024-04-16T18:00:00.000000+0000,2024,4,16,18,0.31,0.12,0.32,1.14
2024-04-16T19:00:00.000000+0000,2024,4,16,19,0.31,0.1,0.3,1.14
2024-04-16T20:00:00.000000+0000,2024,4,16,20,0.31,0.09,0.29,1.14
2024-04-16T21:00:00.000000+0000,2024,4,16,21,0.31,0.08,0.28,1.14
2024-04-16T22:00:00.000000+0000,2024,4,16,22,0.31,0.08,0.28,1.14
2024-04-16T23:00:00.000000+0000,2024,4,16,23,0.31,0.08,0.28,1.14
2024-04-17T00:00:00.000000+0000,2024,4,17,0,0.31,0.08,0.28,1.14
2024-04-17T01:00:00.000000+0000,2024,4,17,1,0.31,0.08,0.28,1.14
2024-04-17T02:00:00.000000+0000,2024,4,17,2,0.31,0.08,0.28,1.14
2024-04-17T03:00:00.000000+0000,2024,4,17,3,0.31,0.08,0.28,1.14
2024-04-17T04:00:00.000000+0000,2024,4,17,4,0.33,0.11,0.31,1.16
2024-04-17T05:00:00.000000+0000,2024,4,17,5,0.33,0.15,0.35,1.16
2024-04-17T06:00:00.000000+0000,2024,4,17,6,0.33,0.15,0.35,1.16
2024-04-17T07:00:00.000000+0000,2024,4,17,7,0.33,0.1,0.3,1.16
2024-04-17T08:00:00.000000+0000,2024,4,17,8,0.33,0.08,0.28,1.16
2024-04-17T09:00:00.000000+0000,2024,4,17,9,0.33,0.08,0.28,1.16
2024-04-17T10:00:00.000000+0000,2024,4,17,10,0.33,0.08,0.28,1.16
2024-04-17T11:00:00.000000+0000,2024,4,17,11,0.33,0.08,0.28,1.16
2024-04-17T12:00:00.000000+0000,2024,4,17,12,0.33,0.07,0.27,1.16
2024-04-17T13:00:00.000000+0000,2024,4,17,13,0.33,0.07,0.27,1.16
2024-04-17T14:00:00.000000+0000,2024,4,17,14,0.33,0.08,0.28,1.16
2024-04-17T15:00:00.000000+0000,2024,4,17,15,0.33,0.08,0.28,1.16
2024-04-17T16:00:00.000000+0000,2024,4,17,16,0.33,0.1,0.3,1.16
2024-04-17T17:00:00.000000+0000,2024,4,17,17,0.33,0.14,0.35,1.16
2024-04-17T18:00:00.000000+0000,2024,4,17,18,0.33,0.17,0.37,1.16
2024-04-17T19:00:00.000000+0000,2024,4,17,19,0.33,0.13,0.33,1.16
2024-04-17T20:00:00.000000+0000,2024,4,17,20,0.33,0.1,0.3,1.16
2024-04-17T21:00:00.000000+0000,2024,4,17,21,0.33,0.09,0.29,1.16
2024-04-17T22:00:00.000000+0000,2024,4,17,22,0.33,0.09,0.29,1.16
2024-04-17T23:00:00.000000+0000,2024,4,17,23,0.33,0.09,0.29,1.16
2024-04-18T00:00:00.000000+0000,2024,4,18,0,0.33,0.09,0.29,1.16
2024-04-18T01:00:00.000000+0000,2024,4,18,1,0.33,0.09,0.29,1.16
2024-04-18T02:00:00.000000+0000,2024,4,18,2,0.33,0.09,0.29,1.16
2024-04-18T03:00:00.000000+0000,2024,4,18,3,0.33,0.09,0.29,1.16
2024-04-18T04:00:00.000000+0000,2024,4,18,4,0.31,0.12,0.32,1.14
2024-04-18T05:00:00.000000+0000,2024,4,18,5,0.31,0.16,0.36,1.14
2024-04-18T06:00:00.000000+0000,2024,4,18,6,0.31,0.13,0.33,1.14
2024-04-18T07:00:00.000000+0000,2024,4,18,7,0.31,0.1,0.3,1.14
2024-04-18T08:00:00.000000+0000,2024,4,18,8,0.31,0.09,0.29,1.14
2024-04-18T09:00:00.000000+0000,2024,4,18,9,0.31,0.08,0.28,1.14
2024-04-18T10:00:00.000000+0000,2024,4,18,10,0.31,0.07,0.27,1.14
2024-04-18T11:00:00.000000+0000,2024,4,18,11,0.31,0.07,0.27,1.14
2024-04-18T12:00:00.000000+0000,2024,4,18,12,0.31,0.06,0.26,1.14
2024-04-18T13:00:00.000000+0000,2024,4,18,13,0.31,0.06,0.26,1.14
2024-04-18T14:00:00.000000+0000,2024,4,18,14,0.31,0.07,0.27,1.14
2024-04-18T15:00:00.000000+0000,2024,4,18,15,0.31,0.08,0.28,1.14
2024-04-18T16:00:00.000000+0000,2024,4,18,16,0.31,0.09,0.29,1.14
