date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2/11/2025 15:00,0.589755559,0.287705881,0.296446814,1.067965053,0.187441359,0.784676519,0.152448858,0.441755555,0.162863015,0.252969372,0.181053338,0.142333332,0.196098,0.953790238,0.245650615,0.714573918,0.404009522,0.134044446,0.358930437,0.214996262,0.413123775,0.297631201,0.306826325,0.0499212,0.825722209,0.384798373,0.378250001,0.91189874,0.288056188,0.448019803,0.428560599,0.184647624,1.827471212,0.314076188,0.177428575,0.066780488,0
2/11/2025 15:15,0.739868176,0.24654697,0.313881164,0.354653124,0.225423251,0.480619516,0.097311125,1.938429196,0.203128204,0.128660276,0.116690779,0.098563287,0.178863462,0.666488371,0.264488887,0.555475369,0.291030394,0.149557584,0.266089876,0.126254262,0.348168573,0.328133307,0.453933347,0.126621279,1.600307578,0.396900821,0.168219497,0.943284551,0.273777785,0.496321942,0.201956519,0.186091964,1.001172554,0.375200001,0.155271088,0.094358025,0
2/11/2025 15:30,0.497688888,0.368022208,0.240191667,0.352834136,0.204644185,0.394320985,1.017262129,1.84113328,0.218657891,0.222282404,0.126180953,0.201306967,0.172642858,0.837597699,0.228935562,0.524884051,0.272977191,0.202888889,0.231324635,0.147288886,0.2928,0.558765963,0.319400002,0.225759412,1.035872227,0.444066664,0.136428575,0.884074078,1.231666642,0.629387051,0.201309091,0.175799985,2.022154573,0.52831618,0.130371427,0.196012046,0
2/11/2025 15:45,0.43036403,0.295022215,0.188425,0.765642285,0.281491397,0.417387668,0.965532107,1.878088888,0.163800001,0.30138345,0.201214286,1.690791666,0.198861889,0.963206889,0.252321838,1.678154899,0.273823381,0.206600001,0.272565214,0.224222234,0.307240967,1.584970123,0.250961894,0.372341664,0.556778455,0.612986988,0.276560489,0.990777788,0.984204805,0.964931683,0.159775006,0.187465281,0.583689925,0.313419051,0.215314285,0.164111109,0
2/11/2025 16:00,0.397488878,0.229705212,0.2302116,0.79808131,0.2509375,0.354908658,0.974352058,1.941888886,0.169623377,0.57750257,0.17021885,1.179551507,0.215580947,0.725672413,0.151587301,0.842385516,0.283181983,0.252933334,0.250965227,0.205733327,0.361533329,0.270021271,0.344491646,0.875371645,0.403807196,0.601883254,0.344841663,0.831425933,1.484931812,1.442936558,0.167666643,0.401684832,0.311387303,0.383423527,0.231119067,0.216170732,0
2/11/2025 16:15,0.52315,0.323343063,0.21833333,0.444973088,0.151613974,0.559061717,0.626146065,2.468106045,0.152760561,0.468431929,0.145208568,0.935480118,0.187929404,0.453229886,0.242550561,0.795980138,0.280266677,0.291168113,0.279937586,0.34775686,0.277113642,0.302565218,0.389916655,0.123212761,0.226707867,0.43537777,0.32405001,1.208185201,2.46562628,2.186333341,0.138076911,0.194704783,0.352493618,1.48242381,0.375076192,2.043731705,0
2/11/2025 16:30,0.960047635,0.279986104,0.204426084,0.432133334,0.255666659,0.533641986,0.13322222,2.891261503,0.235077921,2.396970807,0.150344274,0.800919897,0.293018071,0.301735634,0.079788892,1.229933322,0.317740351,0.268777776,0.254005783,0.195992069,0.379519706,0.309595745,0.468988213,0.135826086,0.854888898,0.444780487,0.512287801,1.574111119,1.840222228,1.038669917,0.159819866,0.210688898,0.303933332,3.211947603,0.550628563,0.721386757,0
2/11/2025 16:45,2.278066649,0.57177777,0.229520573,0.373436298,0.197494383,0.398834566,0.632209294,2.611755562,0.189266668,1.734966282,0.191288287,0.369800003,0.898623523,0.294124031,0.267064377,6.431861056,0.50189584,0.553620287,0.143987888,0.145333326,0.372642639,0.307255319,0.558015799,0.067930555,0.555022466,0.483699183,3.821058361,1.159097573,1.474196376,0.927360626,0.15896812,0.324422216,0.318555559,1.096164723,0.235800001,0.351871547,0
2/11/2025 17:00,2.292184493,1.184868219,0.198529068,0.411990256,0.329158802,0.393333334,0.23411111,1.93215555,0.173000007,1.497139049,0.169956177,0.253357574,1.172043145,0.280701151,0.981902626,8.60626667,0.367958548,0.277910141,0.15960416,0.162177778,0.330644815,0.281936165,0.539363706,0.257073915,0.934108742,0.580978848,4.140824996,0.864172833,1.776727594,1.028367485,0.210624628,0.761777773,0.286492448,0.358761902,0.325595241,0.366749604,0
2/11/2025 17:15,2.38586808,0.298777011,0.184933328,0.468497646,0.58865844,0.405925931,0.265226354,1.690090871,0.172250621,0.960417845,0.185195236,0.048948486,0.330157134,-0.299617819,0.370111108,6.382344921,0.467549568,0.280930431,0.187171638,0.146418528,0.338417701,0.251958331,0.485680713,0.421541671,1.461999985,0.641490864,3.518313038,0.94238272,1.909926977,0.971110591,0.204768118,2.380161922,0.456805492,1.540898042,0.280800003,0.271613013,0
2/11/2025 17:30,2.926215138,0.405175298,0.227239132,0.517425561,0.382790805,0.297565437,0.23258139,1.320111131,0.229805556,0.235328175,0.170901902,1.346179764,0.381000001,-0.072048853,0.271733341,5.04793045,0.347533337,0.284933338,0.169672461,0.205665168,0.354422232,0.316478264,0.396533331,-0.021469565,0.262244447,0.501751224,1.913812507,0.905222217,1.551462226,1.065199732,0.233804247,1.442955543,0.494503286,1.308966646,0.392852368,0.378334962,0
2/11/2025 17:45,4.247533353,0.321399991,0.184516673,0.504275376,0.402815158,0.291024692,0.173511134,0.317422225,0.22576316,0.234968037,0.185819177,1.784910092,1.344814303,0.217367817,0.256099616,4.950168118,0.288490916,0.257997103,0.210777785,0.147271297,0.508961584,0.220906978,0.557295581,0.116652171,0.325483339,0.695760973,1.578073218,0.907702701,1.124634645,1.064567499,-0.03444309,2.539311102,0.440689923,0.399390487,1.475886907,0.215404944,0
2/11/2025 18:00,3.998875427,0.301933331,0.191657981,0.38725542,0.533993096,0.260834572,0.146874413,0.318333331,0.173270277,0.255375003,0.222544678,1.542222223,1.283737264,0.257674418,0.241733345,5.100712055,0.53775676,0.255432076,1.25454782,0.201200012,0.53490477,0.224702128,0.480154961,0.175777776,0.31401541,0.577326844,1.487474998,1.244604925,1.03540478,1.039983779,-0.040296449,2.334374996,0.392000005,0.408819842,1.159138093,0.266049,0
2/11/2025 18:15,4.280799945,0.324364334,0.185660994,0.305026037,0.754888894,0.287955561,0.188420649,0.313277515,0.173410966,0.157833889,0.24851957,0.164247184,1.064842861,0.230586207,0.247539699,2.445160321,0.31679649,0.226043477,3.055298543,0.228622228,0.452958797,0.297468085,0.436493492,0.174777778,0.831174857,0.631861784,1.72616662,1.006641964,0.89978182,1.096375922,0.091504965,2.472301538,0.364153495,0.455309506,0.436747606,0.331530106,0
2/11/2025 18:30,1.727628783,0.319632212,0.25257391,0.35336081,0.45268168,0.307408136,0.203387603,1.10149438,0.180694809,0.197612286,0.313032609,1.15229923,0.836438099,0.27345977,0.234040322,2.646421297,0.227785587,0.23038261,2.103965185,0.310179029,0.470433341,0.379387959,1.146220499,0.145978722,0.037114034,1.014365876,1.760752135,1.304197522,0.854200005,1.466489447,0.15626786,3.946614306,0.361707858,0.423243151,0.457761908,0.199341465,0
2/11/2025 18:45,0.491733323,0.497999995,0.232760604,0.455317163,0.517111108,0.483481471,0.219442425,0.461333329,0.286552632,0.244316019,0.178808877,1.226395494,0.344793574,-0.403931032,0.237444436,2.63439706,0.496768833,0.488426943,2.08426669,0.202201503,0.473277775,0.360826085,0.509784606,-0.152555557,0.122888884,0.527855387,1.79611355,1.193123448,0.855511126,0.982414656,0.121560278,1.629377761,0.33591761,0.740895246,0.390395226,0.16056098,0
2/11/2025 19:00,0.315844448,0.246399997,0.186644445,0.466502756,0.387442695,1.062567885,-0.22190476,0.343076388,0.652822216,0.318988966,0.199759972,0.333644443,0.301877256,0.199864369,0.265077913,2.731504346,0.363730525,0.230564333,1.956622266,0.104923813,0.40343373,0.336863636,0.451866644,0.217878259,0.184954021,0.40937073,1.99130359,1.045727271,0.012723752,1.002268282,0.107111108,0.284353501,0.393380304,0.410125488,1.108390466,0.334230897,0
2/11/2025 19:15,0.609438209,0.244732547,0.181178239,0.407986977,0.394177781,1.306975283,0.138581397,0.400911099,0.307509943,0.684699986,0.17739523,0.006535116,1.089642851,0.20416279,0.288977754,2.658347812,0.286709425,0.207533333,1.543388457,0.129555565,0.32106896,0.954707319,0.529713078,0.200496964,-0.149350001,0.400785379,1.935199977,1.109574073,0.244456081,0.795795114,0.092149995,0.351685392,0.331533337,0.342857141,2.392595226,0.43144553,0
2/11/2025 19:30,0.299908521,0.197271253,0.174968629,0.365071495,0.365161233,1.317970365,0.164273501,0.589931044,0.312533339,2.449639135,0.171760568,0.198730336,1.601347617,0.210126434,0.356576381,4.253898598,0.352922368,0.220499999,1.492177346,0.10036817,0.395769614,0.308952383,0.380546314,0.232644461,0.216298852,0.48978536,1.913608336,1.885222205,0.265977772,1.085655288,0.107357137,0.517459749,0.334412121,0.374742858,0.438733333,0.438514063,0
2/11/2025 19:45,2.013305534,0.322000002,0.103237675,0.331336591,0.487511097,1.336659254,0.25671163,0.373155561,0.34433858,0.379636161,0.202763188,0.184157307,0.38422857,0.18391954,0.307054686,5.730484072,1.865792795,0.270911116,1.33204446,0.126833342,0.322390682,0.35495122,0.50318069,0.181301451,0.192733712,0.438135803,1.81701976,1.177814812,0.165833324,1.039121982,0.100115935,0.398511117,0.463277773,0.461670592,0.551871428,0.357007219,0
2/11/2025 20:00,2.737977776,0.345644447,0.120048616,0.353095942,0.440636714,0.470397527,0.053254546,0.346422211,0.264223817,0.244387799,0.176442462,0.178111114,0.306887803,0.026863837,0.238521814,5.056956493,2.626754371,0.27375073,0.120088885,0.174964322,0.531649062,0.38428708,0.447466671,-0.086888886,0.144397358,0.44507643,1.701861073,1.072317091,0.180044829,1.021196663,-0.018999999,0.397666667,0.361110609,0.411480945,0.407852383,0.440416655,0
2/11/2025 20:15,2.735066655,0.280407736,0.134353629,0.316867028,0.352599995,0.37340494,0.13,0.435822218,0.27849296,0.750872065,0.198837234,-0.034303367,0.380795248,0.113088042,0.254931642,4.884662436,0.930931597,0.212463764,0.118501457,0.179260679,0.594231527,0.350755101,0.405770821,0.153723403,0.148349424,0.412091072,1.734234544,0.897625009,0.247960591,1.04685854,0.104956524,0.273511118,0.351452376,0.34565097,0.412133339,0.32810119,0
2/11/2025 20:30,2.532405969,0.284050902,0.148852171,0.419375,0.335495872,0.345693831,0.139036145,0.345285055,0.295077924,0.69732432,0.193621232,0.247016472,0.319023831,0.148517242,0.255504129,4.849313034,1.687354954,0.987076081,0.124672728,0.226575285,0.522021213,0.343909092,0.394953842,0.158240581,0.349562079,0.455502438,1.679233354,0.339060608,0.097024388,0.903402461,0.035222222,0.685386028,1.145388896,0.804083331,0.602066671,-0.004891572,0
2/11/2025 20:45,2.569286346,0.305587874,0.107484053,0.43996504,0.362793104,0.356350614,0.138777781,0.342088884,0.824184204,0.283090047,0.168055645,0.188760538,0.313824101,0.167999999,0.26851111,4.888894052,0.540729871,1.612772712,1.680489844,0.222733347,0.535322214,0.415666665,0.335524556,0.111190904,0.371111109,0.3729111,1.79583331,1.407926829,0.115888886,0.799780494,0.065000001,0.961050196,2.225969239,1.047895225,0.443595239,0.269585368,0
2/11/2025 21:00,2.488799988,0.354182957,0.125525001,0.356571546,0.423229646,0.317505692,0.113581396,0.560199971,0.311749997,0.122657142,0.18108561,0.123290634,0.259031318,0.210931034,0.235771195,4.848666659,0.513529741,0.370954547,0.946155568,0.433107881,0.219090174,0.324111113,0.31210217,0.154200004,0.542111106,0.255748136,1.653004911,0.519455702,0.196777775,0.782637423,0.041695652,0.257219047,0.924711114,0.840258832,0.346452381,0.324904767,0
2/11/2025 21:15,1.908311146,0.22946666,0.138802883,0.296405373,0.278533315,0.27102374,0.102333333,0.350733317,0.27806849,0.145546478,0.170497143,0.064199994,0.248795174,0.263182265,0.286342529,4.773513405,1.404780956,0.288577776,1.364399992,0.169119039,0.301611102,0.333624998,0.378092315,-0.109822692,0.605000002,0.21263252,0.513661365,0.556456788,0.229777779,0.713284557,0.194276595,0.288733331,0.382422472,0.688033321,0.258662652,0.293086417,0
2/11/2025 21:30,0.857441928,0.253388895,0.103329249,0.332199991,0.360888892,0.175925928,-0.061659095,0.276260537,0.307999998,-0.102653522,-0.114527032,0.213115355,0.197190506,0.201105744,0.277596895,4.431086951,1.95736712,0.217854549,1.028777791,0.533911096,1.405387596,0.368319148,0.352899554,0.092527535,0.67632645,0.192439031,0.32866667,0.826333337,0.162166669,0.334231706,0.128999998,0.300034846,0.380933347,0.961509808,0.274166671,0.27516867,0
2/11/2025 21:45,0.786977274,0.288213628,0.120377775,0.302706474,0.451113872,0.140037038,0.563196057,0.190114603,0.345027037,-0.065153152,0.127880953,0.106699627,0.210501204,0.28886207,0.14323745,5.362171018,1.040131549,0.16908788,1.116848488,0.570719847,2.156562699,0.292787234,0.320876173,0.109024112,0.705833316,0.215349598,0.265201942,0.621796298,0.138172417,0.272560975,0.162978725,0.236444436,0.433581282,0.437090485,0.256333338,0.187320985,0
2/11/2025 22:00,0.321539324,0.342186995,0.137590075,0.367268306,0.339042858,0.1484321,0.741566665,0.384666663,0.289829268,0.138076186,0.121571427,0.08114382,0.169305223,0.269395349,0.159076384,4.84271308,1.32815896,0.125173911,0.222990384,0.591533338,2.131022236,0.28768085,0.344769234,0.118580137,0.712382979,0.213195123,0.397049991,0.16135821,0.133555556,0.156414633,0.090551023,0.261549399,0.381983324,0.37854699,0.132285714,0.154645525,0
2/11/2025 22:15,0.153666668,0.337488905,0.118321748,0.323939019,0.328708611,0.132629629,0.826516841,0.296316094,0.256924052,0.10651911,0.063595236,0.137555562,0.150781532,0.903459757,0.183244449,4.819225011,1.143233317,0.155759425,0.25964167,0.402588657,1.511388882,0.237893616,0.282908104,0.148640577,0.705610076,0.178730184,0.322226007,0.16876923,0.072999999,0.185926832,-0.038113204,1.124723602,0.246239312,0.201809523,0.133000001,0.192211378,0
2/11/2025 22:30,0.233258433,1.35428888,0.15230995,1.162682933,0.301348317,0.136585365,0.837444429,0.311186361,0.240560973,0.245428307,0.063119046,0.125253172,0.203479511,0.083817129,0.223422243,4.655288911,0.6580506,0.054947826,0.221853839,0.486030907,3.212438254,0.237872341,0.089371795,0.181437505,0.693934457,0.212899189,0.357374999,0.319172836,0.089555558,0.464341462,0.071636363,0.263848677,0.346162796,0.162642854,0.16095238,0.210611381,0
2/11/2025 22:45,0.256295454,1.100311114,0.168917725,1.314024394,0.366857568,0.147938273,0.887883702,0.316703033,0.205853661,0.057909906,0.062047617,0.114504859,0.145670678,0.177935129,0.259730331,4.355347753,0.150246916,0.05711111,0.186170375,0.278260604,2.83227715,1.365340407,0.091012659,0.050709218,0.330784807,0.180019514,0.403200002,0.271827156,0.086333336,0.286707317,0.064044639,0.678405846,0.24378651,0.189823528,0.203476188,0.132498766,0
2/11/2025 23:00,0.242090909,0.672300013,0.132026937,1.369512187,0.228180506,0.129962025,0.868280892,0.166686819,0.146972605,0.131677102,0.060647057,0.111838951,0.144865867,0.141390805,0.190126435,1.861005778,0.132466667,0.077347826,0.166377775,0.225533337,1.164109096,1.655040815,-0.056468472,-0.073638303,0.058361616,0.249874073,0.346974985,0.378802474,0.074379312,0.347891054,-0.033085109,0.093692884,0.008950571,0.220380953,0.028976189,0.126239021,0
2/11/2025 23:15,0.213112358,0.326049604,0.109432558,1.563780498,0.240894581,0.128853658,0.845643677,0.37657777,0.143000005,0.202550001,0.000580952,0.088014874,0.195584726,0.204071429,0.045069143,1.889418039,0.127266664,0.140330431,0.154022234,0.174800736,1.883352453,0.944363609,0.235897897,-0.140338385,0.06088303,0.195009758,0.353891131,0.145575758,0.056555555,0.415915443,0.061085108,0.537936706,0.326814258,0.193705886,0.136052377,0.077227639,0
2/11/2025 23:30,0.197555554,0.271428571,0.159263765,1.302073159,0.262451398,0.14497531,0.807418603,0.136666668,0.205064936,0.145689473,0.107817244,0.109517643,0.17776145,0.199046509,0.256244425,1.856346123,0.28846667,0.089857967,0.112211176,0.349283142,0.957655549,0.478555544,0.18248205,0.117315152,0.08039759,0.193036583,0.256959496,0.179296296,0.053888888,0.123370481,0.103260871,0.899888873,0.200323808,0.152166665,0.126247613,0.064243903,0
2/11/2025 23:45,0.142444446,0.238355566,0.110844447,1.669146299,0.222533346,0.131111111,0.820111104,0.194111106,0.184184212,0.161210531,0.068610564,0.09632433,0.142987955,0.21127586,0.224722217,1.874933336,0.087605266,0.048666667,0.219504964,0.109531045,0.515039219,0.879000016,0.142907699,0.152933331,0.13325612,0.256499179,0.344058322,0.128493828,0.053689654,0.428523573,0.066404257,0.25179775,0.262038752,0.166452378,0.132904757,0.201991865,0
